MemberID,Sex,YearJoined,year,Status,Age,fitness,racquets,dock,city_dining,island_dining,bar_spending,other_spending
318,M,1980,2020,ACTIVE,67,N,N,NA,NA,NA,NA,NA
3095,M,1987,2017,ACTIVE,87,Y,N,N,449,18,177,467
3095,M,1987,2020,ACTIVE,90,Y,N,NA,NA,NA,NA,NA
2005,F,2004,2017,ACTIVE,41,Y,N,N,124,116,0,239
2005,F,2004,2020,ACTIVE,44,Y,N,NA,NA,NA,NA,NA
200,F,2000,2017,ACTIVE,59,N,N,N,210,0,18,211
200,F,2000,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
2093,M,2017,2017,ACTIVE,40,N,N,Y,23,443,250,467
2093,M,2017,2020,ACTIVE,43,N,N,NA,NA,NA,NA,NA
1787,F,2003,2017,ACTIVE,60,Y,Y,N,36,809,331,846
1787,F,2003,2020,ACTIVE,63,Y,Y,NA,NA,NA,NA,NA
4081,M,1973,2017,ACTIVE,72,Y,Y,Y,66,832,243,899
4081,M,1973,2020,ACTIVE,75,N,N,NA,NA,NA,NA,NA
3833,F,2005,2017,ACTIVE,48,Y,N,N,1273,910,0,2183
3833,F,2005,2020,ACTIVE,51,N,N,NA,NA,NA,NA,NA
4194,F,1965,2017,ACTIVE,94,N,N,N,0,759,0,759
4194,F,1965,2020,ACTIVE,97,N,N,NA,NA,NA,NA,NA
3581,F,2020,2017,ACTIVE,58,Y,N,N,1688,0,34,1687
3581,F,2020,2020,ACTIVE,61,Y,N,NA,NA,NA,NA,NA
2667,F,2003,2017,ACTIVE,35,Y,N,N,829,940,366,1769
2667,F,2003,2020,ACTIVE,38,N,N,NA,NA,NA,NA,NA
3811,M,2010,2017,ACTIVE,31,Y,Y,N,468,37,448,506
3811,M,2010,2020,ACTIVE,34,Y,Y,NA,NA,NA,NA,NA
1370,M,2015,2017,ACTIVE,54,N,N,N,8,1069,345,1077
1370,M,2015,2020,ACTIVE,57,N,N,NA,NA,NA,NA,NA
4141,M,2002,2017,ACTIVE,38,Y,Y,N,187,173,354,361
4141,M,2002,2020,ACTIVE,41,Y,Y,NA,NA,NA,NA,NA
3031,M,2001,2017,ACTIVE,68,N,N,Y,91,147,637,237
3031,M,2001,2020,ACTIVE,71,N,N,NA,NA,NA,NA,NA
1656,M,1990,2017,ACTIVE,70,Y,Y,N,131,109,747,241
1656,M,1990,2020,ACTIVE,73,N,N,NA,NA,NA,NA,NA
1088,F,2002,2017,ACTIVE,75,Y,N,N,322,347,0,669
1088,F,2002,2020,ACTIVE,78,Y,N,NA,NA,NA,NA,NA
2599,M,2020,2017,ACTIVE,67,Y,N,N,89,52,204,141
2599,M,2020,2020,ACTIVE,70,N,N,NA,NA,NA,NA,NA
2837,M,2011,2017,ACTIVE,49,N,N,Y,53,1981,0,2034
2837,M,2011,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
3692,M,1988,2017,ACTIVE,50,N,N,N,0,85,351,86
3692,M,1988,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
820,F,1992,2017,ACTIVE,87,Y,N,Y,0,76,131,76
820,F,1992,2020,ACTIVE,90,N,N,NA,NA,NA,NA,NA
929,M,1983,2017,ACTIVE,68,N,Y,Y,9,337,225,345
929,M,1983,2020,HOLDOVER,71,N,N,NA,NA,NA,NA,NA
4191,M,2001,2017,ACTIVE,48,N,N,N,134,68,4,202
4191,M,2001,2020,ACTIVE,51,N,N,NA,NA,NA,NA,NA
400,M,2003,2017,ACTIVE,70,N,N,Y,0,92,10,92
400,M,2003,2020,ACTIVE,73,N,N,NA,NA,NA,NA,NA
1475,M,2008,2017,ACTIVE,30,N,N,N,0,60,374,60
1475,M,2008,2020,ACTIVE,33,N,N,NA,NA,NA,NA,NA
2792,M,1984,2017,ACTIVE,58,N,N,Y,0,875,207,876
2792,M,1984,2020,ACTIVE,61,N,N,NA,NA,NA,NA,NA
1624,M,1993,2017,ACTIVE,75,Y,N,N,353,228,435,581
1624,M,1993,2020,ACTIVE,78,Y,N,NA,NA,NA,NA,NA
3357,M,1999,2017,ACTIVE,39,N,N,N,189,0,0,189
3357,M,1999,2020,ACTIVE,42,N,N,NA,NA,NA,NA,NA
3786,M,1991,2017,ACTIVE,36,N,N,N,0,382,1463,382
3786,M,1991,2020,ACTIVE,39,Y,N,NA,NA,NA,NA,NA
4089,F,1996,2017,ACTIVE,59,N,N,N,626,1210,1283,1829
4089,F,1996,2020,ACTIVE,62,N,N,NA,NA,NA,NA,NA
1327,M,1978,2017,ACTIVE,54,N,Y,N,247,663,152,910
1327,M,1978,2020,ACTIVE,57,N,Y,NA,NA,NA,NA,NA
3420,M,1996,2017,ACTIVE,39,Y,Y,N,685,94,198,779
3420,M,1996,2020,ACTIVE,42,Y,Y,NA,NA,NA,NA,NA
4162,M,1990,2017,ACTIVE,56,N,N,N,284,308,156,592
4162,M,1990,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
193,M,2001,2017,ACTIVE,69,Y,N,N,581,299,36,880
193,M,2001,2020,ACTIVE,72,Y,N,NA,NA,NA,NA,NA
3959,M,2014,2017,ACTIVE,44,N,N,Y,460,495,167,954
3959,M,2014,2020,ACTIVE,47,N,Y,NA,NA,NA,NA,NA
347,M,2008,2017,ACTIVE,20,N,Y,N,33,71,233,103
347,M,2008,2020,ACTIVE,23,N,Y,NA,NA,NA,NA,NA
963,F,1975,2017,ACTIVE,83,N,N,N,0,192,49,192
963,F,1975,2020,ACTIVE,86,N,N,NA,NA,NA,NA,NA
294,M,1967,2017,ACTIVE,74,Y,N,Y,2603,1084,482,3688
294,M,1967,2020,ACTIVE,77,Y,N,NA,NA,NA,NA,NA
4159,F,1983,2017,ACTIVE,68,Y,N,Y,223,28,21,98
4159,F,1983,2020,ACTIVE,71,Y,N,NA,NA,NA,NA,NA
3324,M,1981,2017,ACTIVE,68,N,N,Y,5,1813,333,1819
3324,M,1981,2020,ACTIVE,71,N,N,NA,NA,NA,NA,NA
2777,F,2013,2017,ACTIVE,55,N,N,Y,0,230,261,230
2777,F,2013,2020,ACTIVE,58,N,N,NA,NA,NA,NA,NA
1517,M,2005,2017,ACTIVE,56,N,N,Y,47,281,442,327
1517,M,2005,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
3729,M,1978,2017,ACTIVE,58,N,N,N,18,105,254,123
3729,M,1978,2020,ACTIVE,61,N,N,NA,NA,NA,NA,NA
814,F,2016,2017,ACTIVE,32,N,N,N,0,192,328,192
814,F,2016,2020,HOLDOVER,35,N,N,NA,NA,NA,NA,NA
4085,M,1963,2017,ACTIVE,84,Y,N,N,0,242,0,243
4085,M,1963,2020,ACTIVE,87,Y,N,NA,NA,NA,NA,NA
4241,M,1961,2017,ACTIVE,69,N,N,N,0,0,23,0
4241,M,1961,2020,ACTIVE,72,N,N,NA,NA,NA,NA,NA
3668,F,2003,2017,ACTIVE,63,Y,N,N,153,246,319,398
3668,F,2003,2020,ACTIVE,66,Y,N,NA,NA,NA,NA,NA
1859,M,2015,2017,ACTIVE,34,N,N,N,220,139,200,359
1859,M,2015,2020,ACTIVE,37,N,N,NA,NA,NA,NA,NA
2317,F,1977,2017,ACTIVE,70,N,N,N,132,0,208,132
2317,F,1977,2020,ACTIVE,73,Y,N,NA,NA,NA,NA,NA
461,F,1988,2017,ACTIVE,50,N,N,N,641,985,108,1626
461,F,1988,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
1415,M,1965,2017,ACTIVE,73,Y,N,Y,572,441,856,1012
1415,M,1965,2020,ACTIVE,76,Y,N,NA,NA,NA,NA,NA
539,M,2015,2017,ACTIVE,38,Y,N,Y,122,927,246,1049
539,M,2015,2020,ACTIVE,41,Y,N,NA,NA,NA,NA,NA
2117,M,2010,2017,ACTIVE,50,N,N,N,2598,280,333,2878
2117,M,2010,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
2446,M,1970,2017,ACTIVE,86,Y,N,N,919,481,208,1400
2446,M,1970,2020,ACTIVE,89,Y,N,NA,NA,NA,NA,NA
1358,M,2011,2017,ACTIVE,29,N,N,N,0,89,767,90
1358,M,2011,2020,ACTIVE,32,N,N,NA,NA,NA,NA,NA
2687,M,1989,2017,ACTIVE,44,N,Y,N,110,273,979,383
2687,M,1989,2020,ACTIVE,47,N,Y,NA,NA,NA,NA,NA
372,F,2016,2017,ACTIVE,67,N,N,N,27,111,15,138
372,F,2016,2020,ACTIVE,70,Y,N,NA,NA,NA,NA,NA
77,M,1981,2017,ACTIVE,53,N,N,N,12,143,90,154
77,M,1981,2020,ACTIVE,56,N,N,NA,NA,NA,NA,NA
2473,M,2012,2017,ACTIVE,43,N,N,N,52,36,0,88
2473,M,2012,2020,ACTIVE,46,N,N,NA,NA,NA,NA,NA
3807,M,1996,2017,ACTIVE,69,N,N,N,61,236,115,296
3807,M,1996,2020,ACTIVE,72,N,N,NA,NA,NA,NA,NA
422,M,1962,2017,ACTIVE,75,N,N,N,246,62,158,309
422,M,1962,2020,ACTIVE,78,N,N,NA,NA,NA,NA,NA
2833,F,1983,2017,ACTIVE,62,Y,N,N,530,0,128,530
2833,F,1983,2020,ACTIVE,65,Y,N,NA,NA,NA,NA,NA
3556,M,1993,2017,ACTIVE,49,N,N,N,34,436,94,470
3556,M,1993,2020,ACTIVE,52,N,N,NA,NA,NA,NA,NA
1047,M,1988,2017,ACTIVE,50,N,N,Y,282,1568,779,1851
1047,M,1988,2020,ACTIVE,53,N,N,NA,NA,NA,NA,NA
1638,M,1992,2017,ACTIVE,36,Y,N,N,1222,809,486,2031
1638,M,1992,2020,ACTIVE,39,Y,N,NA,NA,NA,NA,NA
990,M,1985,2017,ACTIVE,71,N,N,N,231,315,0,546
990,M,1985,2020,ACTIVE,74,N,N,NA,NA,NA,NA,NA
1658,M,2009,2017,ACTIVE,55,Y,N,Y,146,519,272,664
1658,M,2009,2020,ACTIVE,58,N,N,NA,NA,NA,NA,NA
1132,M,1974,2017,ACTIVE,56,N,N,N,269,441,166,709
1132,M,1974,2020,ACTIVE,59,N,N,NA,NA,NA,NA,NA
2974,M,2011,2017,ACTIVE,59,N,N,N,653,150,76,802
2974,M,2011,2020,HOLDOVER,62,N,N,NA,NA,NA,NA,NA
